date,#0,#1,#2,#3,#4,#5,#6,#7,#8,#9
2020-6-29,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,76561198825880947,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-6-30,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,76561198825880947,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-7-1,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,76561198825880947,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-7-2,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,76561198825880947,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-7-3,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,76561198825880947,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-7-4,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,76561198825880947,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-7-5,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,2706482852701803,76561198825880947,76561198051018941,76561198355532572,76561198421554786
2020-7-6,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,2706482852701803,76561198825880947,76561198051018941,76561198355532572,76561198421554786
2020-7-7,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,2706482852701803,76561198825880947,76561198051018941,76561198355532572,76561198421554786
2020-7-8,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,76561198825880947,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-7-9,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198111059178,76561198825880947,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-7-10,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198825880947,76561198111059178,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-7-11,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198825880947,76561198111059178,2706482852701803,76561198051018941,76561198355532572,76561198421554786
2020-7-12,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198825880947,2706482852701803,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-13,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198825880947,2706482852701803,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-14,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-15,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198825880947,2706482852701803,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-16,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-17,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-18,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-19,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-20,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-21,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-22,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-23,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198051018941,76561198355532572,76561198421554786
2020-7-24,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198051018941,76561198421554786
2020-7-25,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198051018941,76561198421554786
2020-7-26,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198051018941,76561198421554786
2020-7-27,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198051018941,76561198421554786
2020-7-28,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-7-29,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-7-30,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-7-31,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-8-1,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-8-2,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-8-3,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-8-4,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-8-5,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-8-6,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-8-7,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,76561198051018941
2020-8-8,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-9,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-10,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-11,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-12,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-13,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198825880947,76561198373858287,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-14,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198825880947,76561198373858287,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-15,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198825880947,76561198373858287,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-16,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198825880947,76561198373858287,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-17,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198825880947,76561198373858287,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-18,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198825880947,76561198373858287,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-19,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198825880947,76561198373858287,76561198111059178,76561198355532572,76561198421554786,1477469542377599
2020-8-20,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198355532572,76561198111059178,76561198421554786,1477469542377599
2020-8-21,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-22,2429129807113296,76561198005985428,2985005531524930,2706482852701803,76561198373858287,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-23,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-24,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-25,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-26,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-27,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-28,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-29,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-30,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-8-31,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198825880947,76561198421554786,76561198355532572,76561198111059178,1477469542377599
2020-9-1,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-2,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-3,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-4,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-5,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-6,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-7,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-8,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-9,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-10,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-11,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-12,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-13,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-14,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-15,2429129807113296,76561198005985428,2985005531524930,76561198373858287,2706482852701803,76561198421554786,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-16,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,76561198825880947,1477469542377599,76561198355532572,76561198111059178
2020-9-17,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,76561198825880947,1477469542377599,76561198355532572,76561198813018878
2020-9-18,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,76561198825880947,1477469542377599,76561198355532572,76561198813018878
2020-9-19,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-20,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-21,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-22,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-23,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-24,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-25,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-26,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-27,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-28,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-29,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-9-30,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-1,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-2,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-3,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-4,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-5,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-6,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-7,2429129807113296,76561198005985428,2985005531524930,76561198373858287,76561198421554786,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-8,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-9,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198825880947,76561198355532572,76561198813018878
2020-10-10,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-11,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-12,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-13,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-14,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-15,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-16,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-17,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-18,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-19,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198825880947,76561198813018878
2020-10-20,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-21,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-22,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-23,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-24,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-25,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-26,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-27,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-28,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-29,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-30,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-10-31,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-11-1,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-11-2,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-11-3,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-11-4,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-11-5,2429129807113296,76561198005985428,2985005531524930,76561198421554786,76561198373858287,2706482852701803,1477469542377599,76561198355532572,76561198813018878,76561198825880947
2020-11-6,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-7,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-8,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-9,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-10,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-11,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-12,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-13,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-14,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-15,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-16,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-17,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-18,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-19,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-20,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-11-21,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-11-22,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-11-23,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-11-24,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-11-25,2429129807113296,76561198005985428,76561198421554786,2985005531524930,76561198373858287,2706482852701803,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-11-26,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-11-27,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-11-28,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-11-29,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-11-30,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-12-1,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-12-2,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-12-3,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-12-4,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,76561198813018878,1477469542377599,76561198355532572,76561198825880947
2020-12-5,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-12-6,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,76561198373858287,1477469542377599,76561198813018878,76561198355532572,76561198825880947
2020-12-7,2429129807113296,76561198005985428,76561198421554786,2985005531524930,2706482852701803,1477469542377599,76561198373858287,76561198813018878,76561198355532572,76561198825880947
2020-12-8,2429129807113296,76561198005985428,76561198421554786,2706482852701803,2985005531524930,1477469542377599,76561198373858287,76561198813018878,76561198355532572,76561198825880947
2020-12-9,2429129807113296,76561198005985428,76561198421554786,2706482852701803,2985005531524930,1477469542377599,76561198373858287,76561198813018878,76561198355532572,76561198825880947
2020-12-10,2429129807113296,76561198005985428,76561198421554786,2706482852701803,2985005531524930,1477469542377599,76561198373858287,76561198813018878,76561198355532572,76561198825880947
2020-12-11,2429129807113296,76561198005985428,76561198421554786,2706482852701803,2985005531524930,1477469542377599,76561198373858287,76561198813018878,76561198355532572,76561198825880947
2020-12-12,2429129807113296,76561198005985428,76561198421554786,2706482852701803,2985005531524930,1477469542377599,76561198373858287,76561198813018878,76561198355532572,76561198825880947
2020-12-13,2429129807113296,76561198005985428,76561198421554786,2706482852701803,2985005531524930,1477469542377599,76561198373858287,76561198813018878,76561198355532572,76561198825880947
2020-12-14,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-15,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-16,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-17,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-18,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-19,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-20,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-21,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-22,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-23,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-24,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-25,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
2020-12-26,2429129807113296,76561198005985428,76561198421554786,2706482852701803,1477469542377599,76561198373858287,2985005531524930,76561198813018878,76561198355532572,76561198825880947
